taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
5560235	7ddf754f-d193-4cc9-b351-99906754a03b	3233352.0			Manulea ovatifolia Hilliard	Hilliard	Manulea ovatifolia	Manulea	ovatifolia		species		Hilliard. (1989). In: Notes Roy. Bot. Gard. Edinburgh 46(1): 51.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Manulea
5560324	7ddf754f-d193-4cc9-b351-99906754a03b	3233352.0			Manulea leptosiphon Thell.	Thell.	Manulea leptosiphon	Manulea	leptosiphon		species		Thell. (1912). In: Vierteljahrsschr. Nat. Ges. Zürich 57: 559.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Manulea
5560173	7ddf754f-d193-4cc9-b351-99906754a03b	3233352.0			Manulea ramulosa Hilliard	Hilliard	Manulea ramulosa	Manulea	ramulosa		species		Hilliard. (1989). In: Notes Roy. Bot. Gard. Edinburgh 46(1): 52.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Manulea
5560536	7ddf754f-d193-4cc9-b351-99906754a03b	3233352.0			Manulea adenodes Hilliard	Hilliard	Manulea adenodes	Manulea	adenodes		species		Hilliard. (1990). In: Notes Roy. Bot. Gard. Edinburgh 46(3): 337.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Manulea
5560311	7ddf754f-d193-4cc9-b351-99906754a03b	3233352.0			Manulea linearifolia Hilliard	Hilliard	Manulea linearifolia	Manulea	linearifolia		species		Hilliard. (1990). In: Notes Roy. Bot. Gard. Edinburgh 46(3): 340.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Manulea
5563129	7ddf754f-d193-4cc9-b351-99906754a03b	3170887.0			Nemesia albiflora N.E.Br.	N.E.Br.	Nemesia albiflora	Nemesia	albiflora		species		N. E. Br. (1895). In: Bull. Misc. Inform. Kew 1895: 28.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Nemesia
5563034	7ddf754f-d193-4cc9-b351-99906754a03b	3170887.0			Nemesia silvatica Hilliard	Hilliard	Nemesia silvatica	Nemesia	silvatica		species		Hilliard. (1986). In: Notes Roy. Bot. Gard. Edinburgh 43(3): 398.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Nemesia
5563110	7ddf754f-d193-4cc9-b351-99906754a03b	3170887.0			Nemesia cheiranthus E.Mey. ex Benth.	E.Mey. ex Benth.	Nemesia cheiranthus	Nemesia	cheiranthus		species		E. Mey. ex Benth. (1836). In: Hook. Comp. Bot. Mag. 2: 19.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Nemesia
8272707	d9a4eedb-e985-4456-ad46-3df8472e00e8	3170887.0			Nemesia coerulea Hiern	Hiern	Nemesia coerulea	Nemesia	coerulea		species			accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Nemesia
8318624	7ddf754f-d193-4cc9-b351-99906754a03b	3170887.0			Nemesia elata K.E.Steiner	K.E.Steiner	Nemesia elata	Nemesia	elata		species		Steiner, K. E. (2010). In: Bothalia 40(2): 164.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Nemesia
3737025	7ddf754f-d193-4cc9-b351-99906754a03b	3170861.0			Scrophularia mandarinorum Franch.	Franch.	Scrophularia mandarinorum	Scrophularia	mandarinorum		species		Franch. (1900). In: Bull. Soc. Bot. France 47(1): 13.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia
7794994	7ddf754f-d193-4cc9-b351-99906754a03b	3170861.0			Scrophularia granitica Klokov & Krasnova	Klokov & Krasnova	Scrophularia granitica	Scrophularia	granitica		species		Klokov, & Krasnova. (1981). In: Novosti Sist. Vyssh. Nizsh. Rast. 81 (80-86; Fig. 1, Map).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia
3738572	7ddf754f-d193-4cc9-b351-99906754a03b	3170861.0			Scrophularia catariifolia Boiss. & Heldr.	Boiss. & Heldr.	Scrophularia catariifolia	Scrophularia	catariifolia		species		Boiss. & Heldr. (1853). In: Boiss., Diagn. Pl. Orient. Ser. 1, 12: 36.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia
7810918	7ddf754f-d193-4cc9-b351-99906754a03b	3170861.0			Scrophularia vernalis L.	L.	Scrophularia vernalis	Scrophularia	vernalis		species		Sp. Pl.: 620 (1753)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia
3738148	7ddf754f-d193-4cc9-b351-99906754a03b	3170861.0			Scrophularia domingensis Urb.	Urb.	Scrophularia domingensis	Scrophularia	domingensis		species		Urb. (1913). In: Symb. Antill. 7: 538.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia
5562258	7ddf754f-d193-4cc9-b351-99906754a03b	3233413.0			Selago levynsiae Hilliard	Hilliard	Selago levynsiae	Selago	levynsiae		species		Hilliard. (1998). In: Edinburgh J. Bot. 55(2): 224.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Selago
5561832	7ddf754f-d193-4cc9-b351-99906754a03b	3233413.0			Selago tarachodes Hilliard	Hilliard	Selago tarachodes	Selago	tarachodes		species		Hilliard. (1995). In: Edinburgh J. Bot. 52(3): 361.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Selago
5562515	7ddf754f-d193-4cc9-b351-99906754a03b	3233413.0			Selago coerulea Rolfe	Rolfe	Selago coerulea	Selago	coerulea		species		Rolfe. (1901). In: Oliv. Et Al. (eds.), Fl. Trop. Africa 5: 267 (Caerulea auct.).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Selago
3734776	7ddf754f-d193-4cc9-b351-99906754a03b	3233413.0			Selago corymbosa L.	L.	Selago corymbosa	Selago	corymbosa		species		L. (1753). In: Sp. Pl. 629.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Selago
7494706	7ddf754f-d193-4cc9-b351-99906754a03b	3233413.0			Selago geniculata L.fil.	L.fil.	Selago geniculata	Selago	geniculata		species		L. fil. (1782). In: Suppl. 284.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Selago
3740705	7ddf754f-d193-4cc9-b351-99906754a03b	2928970.0			Verbascum ×cernyi Rohlena	Rohlena	Verbascum cernyi	Verbascum	cernyi		species		Rohlena. (n.d.). In: Mem. Soc. Sci. Boheme, No. 6, 6 (1920 Publ. 1922).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum
3734956	7ddf754f-d193-4cc9-b351-99906754a03b	2928970.0			Verbascum ×vuyckii Kloos	Kloos	Verbascum vuyckii	Verbascum	vuyckii		species		Kloos. (1920). In: Ned. Kruidk. Arch. 1919: 336.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum
3742010	7ddf754f-d193-4cc9-b351-99906754a03b	2928970.0			Verbascum aliciae Post	Post	Verbascum aliciae	Verbascum	aliciae		species		Post. (1892). In: Pl. Postianae 3: 14.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum
7816967	7ddf754f-d193-4cc9-b351-99906754a03b	2928970.0			Verbascum turcicum Bani, Adigüzel & Karavel.	Bani, Adigüzel & Karavel.	Verbascum turcicum	Verbascum	turcicum		species		Bani, Adigüzel & Karavel. (2010). In: Ann. Bot. Fenn. 47(6): 490.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum
3737856	7ddf754f-d193-4cc9-b351-99906754a03b	2928970.0			Verbascum medinecum Hemaid	Hemaid	Verbascum medinecum	Verbascum	medinecum		species		Hemaid. (2001). In: Pakistan J. Bot. 33(4): 321.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum
5667364	7ddf754f-d193-4cc9-b351-99906754a03b	2925634.0			Aloysia unifacialis Ravenna	Ravenna	Aloysia unifacialis	Aloysia	unifacialis		species		Onira 10: 61 (2006)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Aloysia
5667457	7ddf754f-d193-4cc9-b351-99906754a03b	2925634.0			Aloysia herrerae Moldenke	Moldenke	Aloysia herrerae	Aloysia	herrerae		species		Phytologia 2: 10 (1941)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Aloysia
5667377	7ddf754f-d193-4cc9-b351-99906754a03b	2925634.0			Aloysia sonorensis Moldenke	Moldenke	Aloysia sonorensis	Aloysia	sonorensis		species		Phytologia 12: 428 (1965)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Aloysia
7520846	7ddf754f-d193-4cc9-b351-99906754a03b	2925634.0			Aloysia cordata Siedo	Siedo	Aloysia cordata	Aloysia	cordata		species		Lundellia 15: 42 (2012)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Aloysia
5667511	7ddf754f-d193-4cc9-b351-99906754a03b	2925634.0			Aloysia chamaedryfolia Cham.	Cham.	Aloysia chamaedryfolia	Aloysia	chamaedryfolia		species		Linnaea 7: 234 (1832)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Aloysia
7297465	7ddf754f-d193-4cc9-b351-99906754a03b	7297399.0			Chascanum angolense Moldenke	Moldenke	Chascanum angolense	Chascanum	angolense		species		Repert. Spec. Nov. Regni Veg. 45: 142 (1938)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Chascanum
4085718	046bbc50-cae2-47ff-aa43-729fbf53f7c5	7297399.0			Chascanum hyderobadense (Waip.) Moldenke	(Waip.) Moldenke	Chascanum hyderobadense	Chascanum	hyderobadense		species		Torreya 1934, xxxiv. 9.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Chascanum
4085511	7ddf754f-d193-4cc9-b351-99906754a03b	7297399.0			Chascanum yemenense Sebsebe	Sebsebe	Chascanum yemenense	Chascanum	yemenense		species		Kew Bull. 45: 137 (1990)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Chascanum
4085565	7ddf754f-d193-4cc9-b351-99906754a03b	7297399.0			Chascanum pumilum E.Mey.	E.Mey.	Chascanum pumilum	Chascanum	pumilum		species		Comm. Pl. Afr. Austr.: 277 (1838)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Chascanum
4085806	7ddf754f-d193-4cc9-b351-99906754a03b	7297399.0			Chascanum elburense Thulin	Thulin	Chascanum elburense	Chascanum	elburense		species		Nordic J. Bot. 23: 516 (2005)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Chascanum
4086916	046bbc50-cae2-47ff-aa43-729fbf53f7c5	7853269.0			Citharexylum mollicellum Standl. ex Moldenke, 1935	Standl. ex Moldenke, 1935	Citharexylum mollicellum	Citharexylum	mollicellum		species		Repert. Spec. Nov. Regni Veg. 39: 51, in syn. 1935	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Citharexylum
2925393	7ddf754f-d193-4cc9-b351-99906754a03b	7853269.0			Citharexylum caudatum L.	L.	Citharexylum caudatum	Citharexylum	caudatum		species		Sp. Pl. ed. 2.: 872 (1763)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Citharexylum
4084571	7ddf754f-d193-4cc9-b351-99906754a03b	7853269.0			Citharexylum fulgidum Moldenke	Moldenke	Citharexylum fulgidum	Citharexylum	fulgidum		species		Repert. Spec. Nov. Regni Veg. 37: 223 (1934)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Citharexylum
4083790	7ddf754f-d193-4cc9-b351-99906754a03b	7853269.0			Citharexylum matheanum Borhidi & Kereszty	Borhidi & Kereszty	Citharexylum matheanum	Citharexylum	matheanum		species		Acta Bot. Acad. Sci. Hung. 27: 317 (1981 publ. 1982)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Citharexylum
4084996	7ddf754f-d193-4cc9-b351-99906754a03b	7853269.0			Citharexylum costaricense Moldenke	Moldenke	Citharexylum costaricense	Citharexylum	costaricense		species		Repert. Spec. Nov. Regni Veg. 37: 219 (1934)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Citharexylum
4086762	7ddf754f-d193-4cc9-b351-99906754a03b	7296943.0			Junellia tripartita Moldenke	Moldenke	Junellia tripartita	Junellia	tripartita		species		Phytologia 3: 36 (1948)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Junellia
4084658	7ddf754f-d193-4cc9-b351-99906754a03b	7296943.0		7617773.0	Junellia aretioides (R.E.Fr.) Moldenke	(R.E.Fr.) Moldenke	Junellia aretioides	Junellia	aretioides		species		Lilloa 5: 393 (1940)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Junellia
7297170	7ddf754f-d193-4cc9-b351-99906754a03b	7296943.0		4086619.0	Junellia bisulcata (Hayek) Moldenke	(Hayek) Moldenke	Junellia bisulcata	Junellia	bisulcata		species		Known Geogr. Distr. Verbenac. Avicenn.: 77 (1942)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Junellia
4083705	7ddf754f-d193-4cc9-b351-99906754a03b	7296943.0		4085349.0	Junellia silvestrii (Speg.) Moldenke	(Speg.) Moldenke	Junellia silvestrii	Junellia	silvestrii		species		Lilloa 5: 401 (1940)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Junellia
4938846	7ddf754f-d193-4cc9-b351-99906754a03b	7296943.0		5667529.0	Junellia hookeriana (Covas & Schnack) N.O'Leary & P.Peralta	(Covas & Schnack) N.O'Leary & P.Peralta	Junellia hookeriana	Junellia	hookeriana		species		Syst. Bot. 34: 783 (2009)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Junellia
4085102	046bbc50-cae2-47ff-aa43-729fbf53f7c5	2925302.0			Lantana postrata Larrañaga, 1923	Larrañaga, 1923	Lantana postrata	Lantana	postrata		species		Escritos Damaso Antonio Larranaga 2: 188. 1923 Pub. Inst. Hist. Geog. Uruguay	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana
2925322	7ddf754f-d193-4cc9-b351-99906754a03b	2925302.0			Lantana depressa Small	Small	Lantana depressa	Lantana	depressa		species		Bull. New York Bot. Gard. 3: 436 (1905)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana
4084442	7ddf754f-d193-4cc9-b351-99906754a03b	2925302.0			Lantana ehrenbergiana Moldenke	Moldenke	Lantana ehrenbergiana	Lantana	ehrenbergiana		species		Phytologia 2: 312 (1947)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana
4085863	046bbc50-cae2-47ff-aa43-729fbf53f7c5	2925302.0			Lantana bazeiana H.Pearson, 1901	H.Pearson, 1901	Lantana bazeiana	Lantana	bazeiana		species		Fl. Cap. (Harvey) 5(1.1): 197. 1901 [Jun 1901]	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana
4086687	046bbc50-cae2-47ff-aa43-729fbf53f7c5	2925302.0			Lantana wightiana Wall., 1831	Wall., 1831	Lantana wightiana	Lantana	wightiana		species		Numer. List [Wallich] n. 2655. 1831	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana
4084887	7ddf754f-d193-4cc9-b351-99906754a03b	2925383.0			Lippia primulina S.Moore	S.Moore	Lippia primulina	Lippia	primulina		species		Trans. Linn. Soc. London, Bot. 4: 436 (1895)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia
7297680	7ddf754f-d193-4cc9-b351-99906754a03b	2925383.0			Lippia turbinata Griseb.	Griseb.	Lippia turbinata	Lippia	turbinata		species		Abh. Königl. Ges. Wiss. Göttingen 19: 243 (1874)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia
4084203	7ddf754f-d193-4cc9-b351-99906754a03b	2925383.0			Lippia scaberrima Sond.	Sond.	Lippia scaberrima	Lippia	scaberrima		species		Linnaea 23: 87 (1850)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia
7297215	7ddf754f-d193-4cc9-b351-99906754a03b	2925383.0			Lippia eupatorium Schauer	Schauer	Lippia eupatorium	Lippia	eupatorium		species		A.P.de Candolle, Prodr. 11: 592 (1847)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia
4086578	7ddf754f-d193-4cc9-b351-99906754a03b	2925383.0			Lippia acuminata C.Wright ex Griseb.	C.Wright ex Griseb.	Lippia acuminata	Lippia	acuminata		species		Cat. Pl. Cub.: 215 (1866)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia
4086736	7ddf754f-d193-4cc9-b351-99906754a03b	2925448.0			Stachytarpheta lythrophylla Schauer	Schauer	Stachytarpheta lythrophylla	Stachytarpheta	lythrophylla		species		A.P.de Candolle, Prodr. 11: 563 (1847)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Stachytarpheta
4086068	7ddf754f-d193-4cc9-b351-99906754a03b	2925448.0			Stachytarpheta rupestris S.Atkins	S.Atkins	Stachytarpheta rupestris	Stachytarpheta	rupestris		species		Kew Bull. 60: 208 (2005)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Stachytarpheta
2925451	7ddf754f-d193-4cc9-b351-99906754a03b	2925448.0			Stachytarpheta strigosa Vahl	Vahl	Stachytarpheta strigosa	Stachytarpheta	strigosa		species		Enum. Pl. Obs. 1: 207 (1804)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Stachytarpheta
4084472	7ddf754f-d193-4cc9-b351-99906754a03b	2925448.0			Stachytarpheta discolor Cham.	Cham.	Stachytarpheta discolor	Stachytarpheta	discolor		species		Linnaea 7: 251 (1832)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Stachytarpheta
4085810	7ddf754f-d193-4cc9-b351-99906754a03b	2925448.0			Stachytarpheta stannardii S.Atkins	S.Atkins	Stachytarpheta stannardii	Stachytarpheta	stannardii		species		Kew Bull. 60: 197 (2005)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Stachytarpheta
4083825	7ddf754f-d193-4cc9-b351-99906754a03b	2925470.0			Verbena araucana Phil.	Phil.	Verbena araucana	Verbena	araucana		species		Anales Univ. Chile 1873: 520 (1873)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena
2925519	7ddf754f-d193-4cc9-b351-99906754a03b	2925470.0			Verbena lasiostachys Link	Link	Verbena lasiostachys	Verbena	lasiostachys		species		Enum. Hort. Berol. Alt. 2: 122 (1822)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena
4084385	7ddf754f-d193-4cc9-b351-99906754a03b	2925470.0			Verbena townsendii Svenson	Svenson	Verbena townsendii	Verbena	townsendii		species		Amer. J. Bot. 22: 253 (1935)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena
4084007	7ddf754f-d193-4cc9-b351-99906754a03b	2925470.0			Verbena valerianoides Kunth	Kunth	Verbena valerianoides	Verbena	valerianoides		species		F.W.H.von Humboldt, A.J.A.Bonpland & C.S.Kunth, Nov. Gen. Sp. 2: 277 (1818)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena
7297308	7ddf754f-d193-4cc9-b351-99906754a03b	2925470.0			Verbena stellarioides Cham.	Cham.	Verbena stellarioides	Verbena	stellarioides		species		Linnaea 7: 264 (1832)	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena
